Store Name,Store Type,Street Number,Street Name,City,State,Zip Code,County,Latitude,Longitude
FLOWERS BAKERY STORE4635  ,Combination Grocery/Other,6060,S Orange Ave,Orlando,FL,32809,ORANGE,0.0,0.0
FLOWERS BAKERY STORE4652  ,Combination Grocery/Other,7409,ALOMA AVE,ORLANDO,FL,32792,ORANGE,0.0,0.0
FLOWERS BAKERY STORE4653  ,Combination Grocery/Other,2732,S Chickasaw Trl,Orlando,FL,32829,ORANGE,0.0,0.0
FLOWERS BAKERY THRIFT STORE  4632,Bakery Specialty,2507,N Hiawassee Rd,Orlando,FL,32818,ORANGE,0.0,0.0
FLOWERS BAKERY THRIFT STORE  4636,Bakery Specialty,2312,MERCATOR DR,WINTER PARK,FL,32814,ORANGE,0.0,0.0
FLOWERS BAKERY THRIFT STORE  4637,Small Grocery Store,2732,S Chickasaw Trl,Orlando,FL,32829,ORANGE,0.0,0.0
FLOWERS BAKERY THRIFT STORE #4632  ,Bakery Specialty,2507,N Hiawassee Rd,Orlando,FL,32818,ORANGE,0.0,0.0
FLOWERS BAKERY THRIFT STORE #4634  ,Bakery Specialty,6060,S Orange Ave,Orlando,FL,32809,ORANGE,0.0,0.0
FLOWERS BAKERY THRIFT STORE #4634  ,Bakery Specialty,6060,S Orange Ave,Orlando,FL,32809,ORANGE,0.0,0.0
FLOWERS BAKERY THRIFT STORE #4636  ,Bakery Specialty,6800,Hanging Moss Rd,Orlando,FL,32807,ORANGE,0.0,0.0
FLOWERS BAKERY THRIFT STORE #4637  ,Bakery Specialty,2732,S Chickasaw Trl,Orlando,FL,32829,ORANGE,0.0,0.0
FLOWERS BAKERY THRIFT STORE #4638  ,Bakery Specialty,2312,Mercator Dr,Orlando,FL,32807,ORANGE,0.0,0.0
FLOWERS BAKING CO #4610  ,Combination Grocery/Other,240 NO,ORANGE BLOS TRAIL,ORLANDO,FL,32805,ORANGE,0.0,0.0
FLOWERS BAKING CO #4651  ,Combination Grocery/Other,2590,HIAWASSEE RD,ORLANDO,FL,32812,ORANGE,0.0,0.0
Flowers Thrift Store  ,Bakery Specialty,4301,N Pine Hills Rd,Orlando,FL,32808,ORANGE,28.59528,-81.45139
Food & Gifts  ,Convenience Store,5661,Vineland Rd,Orlando,FL,32819,ORANGE,28.48301,-81.45652
FOOD & LOTTO  ,Convenience Store,1,S Semoran Blvd,Orlando,FL,32807,ORANGE,0.0,0.0
Food And Gas Mini Mart  ,Convenience Store,5419,Silver Star Rd,Orlando,FL,32808,ORANGE,28.57806,-81.45459
Food And Gifts 5661,Convenience Store,5661,Vineland Rd,Orlando,FL,32819,ORANGE,28.48301,-81.45652
Food Factory  ,Medium Grocery Store,6148,Hanging Moss Rd,Orlando,FL,32807,ORANGE,28.5789,-81.30581
FOOD LION  982,Supermarket,3030,Semoran Blvd Ste 148,Apopka,FL,32703,ORANGE,0.0,0.0
Food Market Xpress  ,Convenience Store,524,W Oak Ridge Rd,Orlando,FL,32809,ORANGE,28.4727,-81.38364
FOOD MART  ,Convenience Store,18001,Old Cheney Hwy,Orlando,FL,32820,ORANGE,28.55545,-81.11159
Food Mart  ,Convenience Store,1905,E Michigan St,Orlando,FL,32806,ORANGE,28.51326,-81.35697
Food Mart  ,Convenience Store,901,S Orange Ave,Orlando,FL,32806,ORANGE,28.5309,-81.37649
Food Mart  ,Convenience Store,4355,Edgewater Dr,Orlando,FL,32804,ORANGE,28.5961,-81.39796
Food Mart  ,Convenience Store,5004,Old Winter Garden Rd,Orlando,FL,32811,ORANGE,28.54107,-81.44717
Food Plus  ,Convenience Store,2800,S Rio Grande Ave,Orlando,FL,32805,ORANGE,28.51319,-81.40122
FOOD PLUS FOOD STORES  ,Medium Grocery Store,2604,N Powers Dr,Orlando,FL,32818,ORANGE,0.0,0.0
FOOD PLUS FOOD STORES  ,Medium Grocery Store,2604,N Powers Dr,Orlando,FL,32818,ORANGE,0.0,0.0
FOOD PLUS FOOD STORES  ,Convenience Store,2604,N Powers Dr,Orlando,FL,32818,ORANGE,0.0,0.0
FOOD STOP  ,Convenience Store,700,S HWY 441,APOPKA,FL,32703,ORANGE,0.0,0.0
Food Store Praise The Lord  ,Small Grocery Store,9404,S Orange Blossom Trl,Orlando,FL,32837,ORANGE,28.42489,-81.40477
"Foodiez Wholesale And Retail, Inc  ",Convenience Store,720,S Orange Blossom Trl,Orlando,FL,32805,ORANGE,28.53394,-81.39716
"Foodiez Wholesale And Retail, Inc 2",Convenience Store,3604,Curry Ford Rd,Orlando,FL,32806,ORANGE,28.52419,-81.33891
foodmart at mall sunoco 433,Convenience Store,8220,S Orange Blossom Trl,Orlando,FL,32809,ORANGE,28.44529,-81.40226
foodmart at mall sunoco 433,Convenience Store,8220,S Orange Blossom Trl,Orlando,FL,32809,ORANGE,28.44529,-81.40226
FOREST CITY AMOCO  ,Convenience Store,6801,Forest City Rd,Orlando,FL,32810,ORANGE,0.0,0.0
FOREST CITY MART  ,Unknown,6800,Forest City Rd,Orlando,FL,32810,ORANGE,0.0,0.0
FOREST CITY MART  ,Convenience Store,6800,Forest City Rd,Orlando,FL,32810,ORANGE,0.0,0.0
FOREST CITY MART  ,Convenience Store,6800,Forest City Rd,Orlando,FL,32810,ORANGE,0.0,0.0
FOREST CITY MART INC  ,Convenience Store,6800,Forest City Rd,Orlando,FL,32810,ORANGE,28.61877,-81.41509
FOREST LAKE COUNTRY STORE  ,Convenience Store,10600,Clarcona Ocoee Rd,Apopka,FL,32703,ORANGE,0.0,0.0
Forsyth Marathon  ,Convenience Store,6974,E Colonial Dr,Orlando,FL,32807,ORANGE,28.5667,-81.29459
Forsyth Marathon  ,Convenience Store,6974,E Colonial Dr,Orlando,FL,32807,ORANGE,28.56632,-81.29462
Forsyth Marathon  ,Convenience Store,6974,E Colonial Dr,Orlando,FL,32807,ORANGE,28.56632,-81.29462
FORT PITT GROCERY & COIN LAUNDRY  ,Convenience Store,5565,Old Cheney Hwy,Orlando,FL,32807,ORANGE,0.0,0.0
FORTURNE MEAT MARKET  ,Meat/Poultry Specialty,6928,Silver Star Rd,Orlando,FL,32818,ORANGE,28.57747,-81.47472
FOUR SEASONS FARMERS MARKET  ,Small Grocery Store,1023,W Orange Blossom Trl,Apopka,FL,32712,ORANGE,28.68438,-81.53058
FRANCOIS FOOD MARKET  ,Convenience Store,1351,E Bay St,Winter Garden,FL,34787,ORANGE,0.0,0.0
Frank & Son Fish Market  ,Combination Grocery/Other,3537,Country Rose Ln,Apopka,FL,32703,ORANGE,28.62633,-81.54248
FRANK & SONS FISH MARKET  ,Seafood Specialty,3757,Country Rose Ln,Apopka,FL,32703,ORANGE,0.0,0.0
FRANK & SONS FISH MARKET  ,Seafood Specialty,3537,Country Rose Ln,Apopka,FL,32703,ORANGE,0.0,0.0
FRANK & SONS FISH MARKET II  ,Seafood Specialty,1079,W Orange Blossom Trl,Apopka,FL,32712,ORANGE,0.0,0.0
FRANKS MARKET  ,Small Grocery Store,341,N Pennsylvania Ave,Winter Park,FL,32789,ORANGE,28.59998,-81.35696
Freddys Mart  ,Convenience Store,4100,Booker St,Orlando,FL,32811,ORANGE,28.52513,-81.42849
FREDS STORE 1558,Combination Grocery/Other,2289,E Semoran Blvd,Apopka,FL,32703,ORANGE,28.67309,-81.46866
Fresco y Mas 2267,Supermarket,7382,Curry Ford Rd,Orlando,FL,32822,ORANGE,28.51442,-81.28786
Fresh 24  ,Combination Grocery/Other,2816,Corrine Dr,Orlando,FL,32803,ORANGE,28.5678,-81.34735
Fresh By 4roots NAFMNP,Delivery Route,1918,W Princeton St,Orlando,FL,32804,ORANGE,28.57054,-81.40845
Fresh Choice Market  ,Large Grocery Store,10249,S John Young Pkwy,Orlando,FL,32837,ORANGE,28.41796,-81.42262
"Fresh Farm's Meat And Fish, Inc  ",Meat/Poultry Specialty,400,N Pine Hills Rd,Orlando,FL,32811,ORANGE,28.5473,-81.4476
Fresh Market Food  ,Medium Grocery Store,5092,North Ln,Orlando,FL,32808,ORANGE,28.59633,-81.44975
Fresh Produce & Fish Market  ,Small Grocery Store,7359,Lake Underhill Rd,Orlando,FL,32822,ORANGE,28.53921,-81.28662
Fresh Produce Fruits Meat And Grocery ,Convenience Store,7124,Aloma Ave,Winter Park,FL,32792,ORANGE,28.60745,-81.29324
Fresh Stop Mobile Farmers Market  ,Delivery Route,2009,W. Central Blvd.,Orlando,FL,32805,ORANGE,28.54196,-81.40615
FRESHCO  ,Super Store,4065,W Oak Ridge Rd,Orlando,FL,32809,ORANGE,28.4723,-81.42827
FRESHFIELDS  FARM  ,Meat/Poultry Specialty,400,E Compton St,Orlando,FL,32806,ORANGE,28.51199,-81.37165
FreshPoint Central Florida 129,Fruits/Veg Specialty,8801,Exchange Dr,Orlando,FL,32809,ORANGE,28.43808,-81.41105
Friendly Beer & Wine Market  ,Convenience Store,6101,S Orange Ave,Orlando,FL,32809,ORANGE,28.47079,-81.36865
FRIENDLY MARKET  ,Convenience Store,6101,S ORANGE AVE,ORLANDO,FL,32809,ORANGE,28.47079,-81.36865
FRIENDLY MART  ,Convenience Store,6101,S.ORANGE AVE.,ORLANDO,FL,32809,ORANGE,28.47079,-81.36865
FRUIT & VEGETABLE MINI MARKET  ,Convenience Store,18730,E Colonial Dr,Orlando,FL,32820,ORANGE,0.0,0.0
FRUIT & VEGETABLE MINI MARKET  ,Small Grocery Store,18730,E Colonial Dr,Orlando,FL,32820,ORANGE,0.0,0.0
Full Service  ,Convenience Store,5852,S Orange Ave,Orlando,FL,32809,ORANGE,28.47328,-81.36971
G & C CARIBBEAN MARKET  ,Medium Grocery Store,5233,Old Winter Garden Rd,Orlando,FL,32811,ORANGE,28.54051,-81.45056
G & G FOOD MART  ,Unknown,2020,Bruton Blvd,Orlando,FL,32805,ORANGE,0.0,0.0
G & L Quick Market  ,Convenience Store,3009,W Oak Ridge Rd,Orlando,FL,32809,ORANGE,28.47245,-81.41805
G V Food Corp/ Bravo Supermarket  ,Super Store,12402,S Orange Blossom Trl,Orlando,FL,32837,ORANGE,28.38406,-81.40466
Galia Convenient Store  ,Convenience Store,2801,N Hiawassee Rd,Orlando,FL,32818,ORANGE,28.58101,-81.47552
Gardners Fresh Produce 1,Fruits/Veg Specialty,104,S Lakeview Ave,Winter Garden,FL,34787,ORANGE,28.56446,-81.58778
GAS & FOOD PLUS  ,Convenience Store,1350,W Holden Ave,Orlando,FL,32839,ORANGE,28.49441,-81.39919
GAS & FOOD PLUS INC  ,Convenience Store,1350,W Holden Ave,Orlando,FL,32839,ORANGE,0.0,0.0
GAS & SHOP  ,Convenience Store,3053,HWY 441,ZELLWOOD,FL,32798,ORANGE,0.0,0.0
GAS AND GO FOOD MART  ,Convenience Store,6415,WEST COLONIAL DRIVE,ORLANDO,FL,32818,ORANGE,28.55215,-81.47103
GAS AND GO FOOD MART  ,Convenience Store,6415,WEST COLONIAL DRIVE,ORLANDO,FL,32818,ORANGE,28.55215,-81.47103
Gas Food & Go  ,Convenience Store,5140,Silver Star Rd,Orlando,FL,32808,ORANGE,28.57784,-81.45108
Gas Food & Go  ,Convenience Store,5140,Silver Star Rd,Orlando,FL,32808,ORANGE,28.57773,-81.45117
GAS FOOD AND GO  ,Convenience Store,5140,Silver Star Rd,Orlando,FL,32808,ORANGE,28.57784,-81.45108
Gas N Go Kwik Stop  ,Convenience Store,4211,Old Winter Garden Rd,Orlando,FL,32805,ORANGE,28.54773,-81.43229
Gas N Shop  ,Convenience Store,4211,Old Winter Garden Rd,Orlando,FL,32805,ORANGE,28.54773,-81.43229
GAS SHOP  ,Convenience Store,3053,HWY 441,ZELLWOOD,FL,32798,ORANGE,0.0,0.0
GAS SHOP  ,Convenience Store,3053,HWY 441,ZELLWOOD,FL,32798,ORANGE,0.0,0.0
Gasnshop  ,Convenience Store,6415,W Colonial Dr,Orlando,FL,32818,ORANGE,28.55257,-81.47099
GATE FOOD MART  ,Convenience Store,2099,S Goldenrod Rd,Orlando,FL,32822,ORANGE,0.0,0.0
Gateway Mobile  ,Convenience Store,5502,Central Florida Pkwy,Orlando,FL,32821,ORANGE,28.40769,-81.45084
GAZALY FOOD MARKET INC  ,Convenience Store,2800,N Pine Hills Rd,Orlando,FL,32808,ORANGE,0.0,0.0
Geeta's Market  ,Convenience Store,5931,Old Winter Garden Rd,Orlando,FL,32835,ORANGE,28.53797,-81.46277
GEETAS MARKET AND FAST FOODS  ,Meat/Poultry Specialty,5931,Old Winter Garden Rd,Orlando,FL,32835,ORANGE,28.53797,-81.46277
GEETAS MARKETS & FAST FOODS Store #2,Small Grocery Store,2013,Well Fleet Ct,Orlando,FL,32837,ORANGE,28.39744,-81.40309
GERNADA LLC  ,Convenience Store,6321,N Orange Blossom Trl,Mount Dora,FL,32757,ORANGE,28.77539,-81.62419
GIFT OF GOLD  ,Delivery Route,4066,Silver Star Rd,Orlando,FL,32808,ORANGE,0.0,0.0
GIFT OF GOLD  ,Delivery Route,4066,Silver Star Rd,Orlando,FL,32808,ORANGE,0.0,0.0
GIGANTE SUPER MERCADO Y CARNICERA MEXICANA  ,Medium Grocery Store,5214,Satel Dr,Orlando,FL,32810,ORANGE,28.60662,-81.41009
GILCHRIST SAUSAGE & GRADYS PRDC  ,Fruits/Veg Specialty,HWY 192,HWY 192,ST CLOUD,FL,32769,ORANGE,0.0,0.0
GLOBAL MARKET USA  ,Medium Grocery Store,6235,W Colonial Dr,Orlando,FL,32808,ORANGE,28.55217,-81.46689
Global Market USA  ,Convenience Store,7235,University Blvd,Winter Park,FL,32792,ORANGE,28.59766,-81.29008
GLOBAL MARKET USA  ,Medium Grocery Store,6235,W Colonial Dr,Orlando,FL,32808,ORANGE,28.55217,-81.46689
Global Silver Star Corp  ,Convenience Store,5419,Silver Star Rd,Orlando,FL,32808,ORANGE,28.57806,-81.45459
GLORIA'S MINI MART  ,Convenience Store,1615,29th St,Orlando,FL,32805,ORANGE,0.0,0.0
Glutenless-Mart  ,Convenience Store,160,Lake Ave,Maitland,FL,32751,ORANGE,28.61807,-81.36664
GOLDEN FRY  ,Unknown,217,S Parramore Ave,Orlando,FL,32805,ORANGE,0.0,0.0
GOLDEN GATE FOOD MART  ,Convenience Store,2099,S Goldenrod Rd,Orlando,FL,32822,ORANGE,0.0,0.0
GOLDEN GATE FOOD MART & GAS INC  ,Convenience Store,2099,S Goldenrod Rd,Orlando,FL,32822,ORANGE,0.0,0.0
GOLDEN GATE II  ,Small Grocery Store,100,W Oakridge Rd,Orlando,FL,32809,ORANGE,0.0,0.0
Goldenrod  Chevron 1,Convenience Store,1801,N Goldenrod Rd,Orlando,FL,32807,ORANGE,28.57079,-81.28604
Goldenrod Chevron LLC  ,Convenience Store,1801,N Goldenrod Rd,Orlando,FL,32807,ORANGE,28.57079,-81.28604
Goldenrod Food Mart  ,Convenience Store,3200,S Goldenrod Rd,Orlando,FL,32822,ORANGE,28.49861,-81.28601
Goldenrod Produce And Meat Market Llc  ,Convenience Store,1718,N Goldenrod Rd,Orlando,FL,32807,ORANGE,28.57026,-81.28624
Goldenzone  ,Convenience Store,707,N Goldenrod Rd,Orlando,FL,32807,ORANGE,28.55358,-81.28592
Goldenzone  ,Convenience Store,707,N Goldenrod Rd,Orlando,FL,32807,ORANGE,28.55329,-81.28521
Good Follows Food Mart  ,Small Grocery Store,6930,Silver Star Rd,Orlando,FL,32818,ORANGE,28.57747,-81.47475
GOODIES FOOD MART  ,Convenience Store,7600,Sun Vista Way,Orlando,FL,32822,ORANGE,0.0,0.0
Goodies Food Mart  ,Convenience Store,7600,Sun Vista Way,Orlando,FL,32822,ORANGE,28.49234,-81.28528
Goodies Food Mart  ,Convenience Store,7600,Sun Vista Way,Orlando,FL,32822,ORANGE,28.49234,-81.28528
Goodies Food Mart  ,Convenience Store,7600,Sun Vista Way,Orlando,FL,32822,ORANGE,28.49234,-81.28528
"Goodies Food Mini Mart, Inc  ",Convenience Store,7600,Sun Vista Way,Orlando,FL,32822,ORANGE,28.49238,-81.28526
"Goodies Food Mini Mart, Inc 1",Convenience Store,7600,Sun Vista Way,Orlando,FL,32822,ORANGE,28.49238,-81.28526
"Goodies Food Mini Mart, Inc 2",Convenience Store,13150,E Colonial Dr,Orlando,FL,32826,ORANGE,28.56525,-81.18472
Goodies Supermarket 3,Medium Grocery Store,11701,International Dr,Orlando,FL,32821,ORANGE,28.39488,-81.46457
GOODING'S 0000,Supermarket,155,S Orlando Ave,Maitland,FL,32751,ORANGE,0.0,0.0
GOODING'S  8006,Supermarket,7600,DR PHILLIPS BLVD,ORLANDO,FL,32819,ORANGE,0.0,0.0
GOODING'S  8008,Supermarket,4520,S Semoran Blvd,Orlando,FL,32822,ORANGE,0.0,0.0
GOODING'S  8013,Supermarket,7580,University Blvd,Winter Park,FL,32792,ORANGE,0.0,0.0
Gooding's 8012,Combination Grocery/Other,12521,State Road 535,Orlando,FL,32836,ORANGE,28.3835,-81.50558
GOODING'S  8019,Supermarket,2231,E Semoran Blvd,Apopka,FL,32703,ORANGE,0.0,0.0
GOODING'S 0000,Super Store,8255,INTERNATIONAL DRIVE,ORLANDO,FL,32819,ORANGE,28.44569,-81.47076
GOODING'S  8022,Supermarket,7149,W Colonial Dr,Orlando,FL,32818,ORANGE,0.0,0.0
Gooding's 8012,Combination Grocery/Other,12521,State Road 535,Orlando,FL,32836,ORANGE,28.3835,-81.50558
Gooding's 8012,Combination Grocery/Other,12521,State Road 535,Orlando,FL,32836,ORANGE,28.3835,-81.50558
GOODING'S OF LANCASTER  8011,Supermarket,7053,S Orange Blossom Trl,Orlando,FL,32809,ORANGE,0.0,0.0
Gordon Food Service Store MP180,Supermarket,4022,E Colonial Dr,Orlando,FL,32803,ORANGE,28.55336,-81.33513
Gordon Food Service Store LLC MP 162,Supermarket,8550,S Orange Blossom Trl,Orlando,FL,32809,ORANGE,28.44112,-81.40348
Gore Food Mart  ,Convenience Store,626,W Gore St,Orlando,FL,32805,ORANGE,28.53106,-81.38844
Gore Foods  ,Convenience Store,626,W Gore St,Orlando,FL,32805,ORANGE,28.53106,-81.38844
Gore Foods  ,Convenience Store,626,W Gore St,Orlando,FL,32805,ORANGE,28.53106,-81.38844
Gore Street Citgo N/A,Convenience Store,626,W Gore St,Orlando,FL,32805,ORANGE,28.53106,-81.38844
GORE STREET STATION  ,Convenience Store,843,S Orange Blossom Trl,Orlando,FL,32805,ORANGE,28.53138,-81.39708
Gore Street Station  ,Convenience Store,843,S Orange Blossom Trl,Orlando,FL,32805,ORANGE,28.53138,-81.39708
Gore Street Station ,Convenience Store,4683,S Orange Blossom Trl,Orlando,FL,32839,ORANGE,28.49481,-81.39653
GORE STREET SUPERMARKET  ,Supermarket,1350,W Gore St,Orlando,FL,32805,ORANGE,0.0,0.0
GORE SUPERMARKET  ,Supermarket,1350,W Gore St,Orlando,FL,32805,ORANGE,0.0,0.0
Gourmet Meats Distributor  ,Delivery Route,2721,N Forsyth Rd,Winter Park,FL,32792,ORANGE,28.58324,-81.29458
GRACE MCCLUNG PRODUCE  ,Fruits/Veg Specialty,17162,Old Cheney Hwy,Orlando,FL,32833,ORANGE,28.55898,-81.12572
Grand Market  ,Convenience Store,950,Grand St,Orlando,FL,32805,ORANGE,28.52647,-81.39279
Grand Market N/A,Convenience Store,950,Grand St,Orlando,FL,32805,ORANGE,28.52634,-81.39281
Grand Super Mart  ,Convenience Store,4525,Clarcona Ocoee Rd,Orlando,FL,32810,ORANGE,28.61265,-81.43575
Grand Super Mart  ,Convenience Store,4525,Clarcona Ocoee Rd,Orlando,FL,32810,ORANGE,28.61265,-81.43575
GRANDE MARKET  ,Convenience Store,1491,S Rio Grande Ave,Orlando,FL,32805,ORANGE,0.0,0.0
"GRANDE MARKET, INC  ",Convenience Store,1491,S Rio Grande Ave,Orlando,FL,32805,ORANGE,0.0,0.0
Green And More II  ,Fruits/Veg Specialty,927,S Goldwyn Ave,Orlando,FL,32805,ORANGE,28.53052,-81.4179
GREEN EARTH HEALTH STORE  ,Convenience Store,5215,S John Young Pkwy,Orlando,FL,32839,ORANGE,0.0,0.0
Green Hills Food Market  ,Large Grocery Store,730,Sand Lake Rd,Orlando,FL,32809,ORANGE,28.45067,-81.38815
Green Oriental Market Inc  ,Small Grocery Store,10209,E Colonial Dr,Orlando,FL,32817,ORANGE,28.56985,-81.23981
GREEN TOWNS PRODUCE  ,Fruits/Veg Specialty,1009,S Dillard St,Winter Garden,FL,34787,ORANGE,28.55249,-81.58347
GREEN TOWNS PRODUCE  ,Medium Grocery Store,1009,S Dillard St,Winter Garden,FL,34787,ORANGE,28.55249,-81.58347
Green Valley Produce  ,Small Grocery Store,4024,S Conway Rd,Orlando,FL,32812,ORANGE,28.49443,-81.33096
Green Valley Produce Market  ,Medium Grocery Store,4024,S Conway Rd,Orlando,FL,32812,ORANGE,28.49466,-81.33099
Green Valley Produce Market 1,Medium Grocery Store,4024,S Conway Rd,Orlando,FL,32812,ORANGE,28.49466,-81.33099
GRIER'S GOODIES  ,Delivery Route,3202,Martinique Way,Orlando,FL,32805,ORANGE,0.0,0.0
GRIFFIN COUNTRY STORE  ,Convenience Store,1209,S Park Ave,Apopka,FL,32703,ORANGE,0.0,0.0
Griffin's General Store  ,Convenience Store,262,W Michael Gladden Blvd,Apopka,FL,32703,ORANGE,28.66696,-81.51717
Griffin's General Store  ,Convenience Store,262,W Michael Gladden Blvd,Apopka,FL,32703,ORANGE,28.66696,-81.51717
Griffin's General Store  ,Convenience Store,262,W Michael Gladden Blvd,Apopka,FL,32703,ORANGE,28.66696,-81.51717
Grocery Box  ,Convenience Store,5809,S Texas Ave,Orlando,FL,32839,ORANGE,28.47313,-81.40907
Grocery Box  ,Convenience Store,5809,S Texas Ave,Orlando,FL,32839,ORANGE,28.47313,-81.40907
Grocery Group Goldenrod Llc/Key Food Supermarket  ,Large Grocery Store,3020,N Goldenrod Rd,Winter Park,FL,32792,ORANGE,28.58399,-81.28702
Grocery Los Hermanos  ,Small Grocery Store,4130,Curry Ford Rd,Orlando,FL,32806,ORANGE,28.52422,-81.33286
Grocery Los Hermanos Inc  ,Medium Grocery Store,4130,Curry Ford Rd,Orlando,FL,32806,ORANGE,28.52386,-81.33285
GS PRODUCE MARKET  ,Medium Grocery Store,1111,ORLANDO AVENUE,WINTER PARK,FL,32789,ORANGE,28.60789,-81.3653
Guate Mex  ,Small Grocery Store,925,S Orange Blossom Trl,Apopka,FL,32703,ORANGE,28.667,-81.48707
Guate Mex  ,Small Grocery Store,925,S Orange Blossom Trl,Apopka,FL,32703,ORANGE,28.667,-81.48707
Guatemex Llc  ,Convenience Store,524,W Oak Ridge Rd,Orlando,FL,32809,ORANGE,28.4724,-81.38364
GUERRO GENERAL STORE  ,Medium Grocery Store,704,S Orange Blossom Trl,Apopka,FL,32703,ORANGE,28.66979,-81.49267
H & F BEVERAGES  ,Convenience Store,631,N Semoran Blvd,Orlando,FL,32807,ORANGE,0.0,0.0
"H & M Empire, Inc.  ",Small Grocery Store,5110,North Ln,Orlando,FL,32808,ORANGE,28.59632,-81.45004
H & N Mart  ,Convenience Store,749,S Westmoreland Dr,Orlando,FL,32805,ORANGE,28.5331,-81.39288
H & S DISCOUNT BEVERAGE  ,Convenience Store,2801,N Hiawassee Rd Ste 1,Orlando,FL,32818,ORANGE,0.0,0.0
H & S Discount Beverage  ,Convenience Store,2801,N Hiawassee Rd.,Orlando,FL,32818,ORANGE,28.58105,-81.47596
H&M CARIBBEAN FOOD INC  ,Small Grocery Store,2720,N Hiawassee Rd,Orlando,FL,32818,ORANGE,28.5797,-81.47617
H&N Mart  ,Convenience Store,749,S Westmoreland Dr,Orlando,FL,32805,ORANGE,28.53316,-81.39301
H&R MARKET  ,Small Grocery Store,3453,N HWY 441,PLYMOUTH,FL,32768,ORANGE,0.0,0.0
Halal Market  ,Medium Grocery Store,12133,S Apopka Vineland Rd,Orlando,FL,32836,ORANGE,28.38986,-81.50613
HANDY PANTRY  ,Convenience Store,522,E Amelia St,Orlando,FL,32803,ORANGE,0.0,0.0
HANDY WAY  1527,Medium Grocery Store,347,N Thompson Rd,Apopka,FL,32703,ORANGE,0.0,0.0
HANDY WAY  2844,Medium Grocery Store,1810,Rock Springs Rd,Apopka,FL,32712,ORANGE,0.0,0.0
HANDY WAY  3805,Medium Grocery Store,400,Franklin St,Ocoee,FL,34761,ORANGE,0.0,0.0
HANDY WAY  5103,Convenience Store,10,E Silver Star Rd,Ocoee,FL,34761,ORANGE,0.0,0.0
HANDY WAY  4504,Convenience Store,100001,LAKE UNDERHILL DRIVE,ORLANDO,FL,32825,ORANGE,0.0,0.0
HANDY WAY  5106,Combination Grocery/Other,8299,Silver Star Rd,Orlando,FL,32818,ORANGE,0.0,0.0
HANDY WAY  5116,Convenience Store,17503,W State Road 50,Oakland,FL,34787,ORANGE,0.0,0.0
HANDY WAY  2844,Convenience Store,1810,Rock Springs Rd # 2844,Apopka,FL,32712,ORANGE,0.0,0.0
HANDY WAY FOOD STORE  ,Unknown,5050,S Conway Rd,Orlando,FL,32812,ORANGE,0.0,0.0
HANNAHS GROCERY  ,Small Grocery Store,44,W Michael Gladden Blvd,Apopka,FL,32703,ORANGE,0.0,0.0
"Happy Foods & Deli, Inc.  ",Convenience Store,2871,N OBT,Apopka,FL,32712,ORANGE,28.70682,-81.51158
Happy Snapper Seafood Market 104,Seafood Specialty,6327,S Orange Ave,Orlando,FL,32809,ORANGE,28.46852,-81.36796
HAROLD HARDEMON CLEAN CUT GREENS  ,Meat/Poultry Specialty,927,S. GOLDWYN AVE,ORLANDO,FL,32805,ORANGE,28.53052,-81.4179
HARRY'S TEXACO #5  ,Convenience Store,12728,W Colonial Dr,Winter Garden,FL,34787,ORANGE,0.0,0.0
HART FOOD STORE  ,Convenience Store,6415,W COLONIAL DRIVE,PINE HILLS,FL,32818,ORANGE,0.0,0.0
Harveys Supermarket 1709,Supermarket,2722,N Pine Hills Rd,Orlando,FL,32808,ORANGE,28.57928,-81.4516
Harvill's Retail LLC  ,Fruits/Veg Specialty,8775,S Orange Ave,Orlando,FL,32824,ORANGE,28.44278,-81.3646
HAWAIIAN PLAZA  ,Convenience Store,9901,Hawaiian Ct,Orlando,FL,32819,ORANGE,0.0,0.0
Hawaiian Plaza Market  ,Convenience Store,9901,Hawaiian Ct,Orlando,FL,32819,ORANGE,28.42365,-81.46268
HEALTH FOOD CITY  ,Meat/Poultry Specialty,1225,E Colonial Dr # B,Orlando,FL,32803,ORANGE,0.0,0.0
HENRY'S MEATS  ,Meat/Poultry Specialty,1355,W Gore St,Orlando,FL,32805,ORANGE,28.53114,-81.39955
HENRY'S PRODUCE & DELI  ,Small Grocery Store,6301,SILVER STAR RD,ORLANDO,FL,32818,ORANGE,28.57779,-81.46812
HENRYS PORTION MEATS  ,Meat/Poultry Specialty,404,S Central Ave,Apopka,FL,32703,ORANGE,0.0,0.0
Hess Food Mart  ,Large Grocery Store,3501,Old Winter Garden Road,Orlando,FL,32805,ORANGE,28.54734,-81.42066
Hess Mart  ,Convenience Store,6974,E Colonial Dr,Orlando,FL,32807,ORANGE,28.56656,-81.29504
Hessmart 09611,Convenience Store,6974,E Colonial Dr,Orlando,FL,32807,ORANGE,28.56656,-81.29504
"HI-LO WEST INDIAN , INC.  ",Medium Grocery Store,6319,SILVERSTARE RD,ORLANDO,FL,32818,ORANGE,0.0,0.0
HI-MART  ,Convenience Store,700,W Church St,Orlando,FL,32805,ORANGE,28.54012,-81.38934
Hi-Way Mart  ,Convenience Store,700,W Church St,Orlando,FL,32805,ORANGE,28.54013,-81.38934
High Score Marketplace  ,Convenience Store,2000,W Church St,Orlando,FL,32805,ORANGE,28.54012,-81.40581
HILL STREET MARKET  ,Convenience Store,355,Hannibal Sq,Winter Park,FL,32789,ORANGE,0.0,0.0
